OBJECTID,מקום,הערות,תאריך,שעות שהייה,סוג מיקום,x,y
4505,"בית הכנסת ""חברת משניות שיף שול"" רחוב אביעד 10 ירושלים",גם בגינה הציבורית הסמוכה לו,7/3/2020,10:00-10:30,מיקום חולה,35.19697781800005,31.76322906100006
4530,סופר פארם סניף ביג באר שבע,,7/3/2020,10:00-10:30,מיקום חולה,34.81062070000007,31.243453100000067
4550,בית חולים מאיר,מיון אאג,7/3/2020,11:00-13:30,מיקום חולה,34.89548680000007,32.182323100000076
4253,"בית כנסת ""בית מנחם צעירים"" ברח' זכריה מדר 28 רחובות ",עזרת נשים,7/3/2020,11:00-12:00,מיקום חולה,34.81887472100004,31.89011535500003
4386,"מכון הכושר Metro, רחוב עליית הנוער 27 פינת התעש 1, גבעתיים",שיעור STAPE SHAPE,7/3/2020,11:30-12:30,מיקום חולה,34.801753000000076,32.074869000000035
4344,"מסעדת ""אלבי"", רחוב עולי ציון 6, תל אביב",,7/3/2020,12:00-17:00,מיקום חולה,34.75589400000007,32.05372200000005
4335,"סופר-פארם, קניון איילון",,7/3/2020,12:30-13:30,מיקום חולה,34.826940000000036,32.10096000000004
4339,"סופר-פארם, קניון איילון",,7/3/2020,12:30-13:30,מיקום חולה,34.826940000000036,32.10096000000004
4254,גן משחקים - גן הרפתקאות ברחובות,,7/3/2020,12:30-13:30,מיקום חולה,34.81741960100004,31.888032114000055
4209,"בית הכנסת ברחוב מקור חיים 42 ,ירושלים.",בין השעות 12:50-13:20 וכן 18:00-18:30 ,7/3/2020,12:50-18:30,מיקום חולה,35.21109005900007,31.753696455000068
4140,מסעדת ג'פניקה ברחוב צבי תדמור 12 בחולון,,7/3/2020,13:00-14:00,מיקום חולה,34.777206000000035,32.01379300000008
4262,"לובי של מלון דן פנורמה בת""א",,7/3/2020,13:00-14:00,מיקום חולה,34.763180000000034,32.06474000000003
4226,בית הכנסת רבי יוסף חיים בנווה מונוסון,עזרת נשים,7/3/2020,15:45-16:30,מיקום חולה,34.86708046600006,32.02810005400005
4302,"בית כנסת יוסף חכם בנוה מונסון, עזרת נשים",,7/3/2020,15:45-16:30,מיקום חולה,34.871593000000075,32.02961800000003
4299,בית כנסת יוסף חיים בנווה מונסון,,7/3/2020,16:00-17:00,מיקום חולה,34.867070796000064,32.02810811300003
4551,"קיר טיפוס iclimb כפר סבא, מתחם בולדרלנד, רחוב התעשיה 16",,7/3/2020,16:00-17:30,מיקום חולה,34.92780800000003,32.17477700000006
4174,"רחוב דקל 1, מעלה אדומים ","בית כנסת ""אהבת ישראל""",7/3/2020,16:30-17:00,מיקום חולה,35.29875260000006,31.76544400000006
4552,"""קפה המדרחוב"" כפר סבא",,7/3/2020,17:45-18:30,מיקום חולה,34.906220000000076,32.178666700000065
4621,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,7/3/2020,18:00-20:00,מיקום חולה,34.83628422500004,32.08556140200005
4649,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,7/3/2020,18:00-20:00,מיקום חולה,34.83628422500004,32.08556140200005
4184,"שירותי הסעה לחניון טווח ארוך, נתבג",,7/3/2020,18:30-18:45,נסיעת אוטובוס,34.89069280000007,31.988868900000057
4244,"מסעדת מלון בראשית, דרך בראשית 1, מצפה רמון",,7/3/2020,18:30-21:00,מיקום חולה,34.807718400000056,30.61139890000004
4438,"בית הכנסת ""דרכי אבותינו""",התפלל ערבית במניין השני,7/3/2020,18:30-18:45,מיקום חולה,34.99686920000005,31.71118750000005
4255,קניון רחובות רח' בילו 2, חנות קרולין למקה ( 19:10-19:20); חנות טורקיז (19:25-20:00) ,7/3/2020,19:00-20:20,מיקום חולה,34.80682420000005,31.893306800000065
4263,מסעדת MANTARAY,,7/3/2020,19:00-21:00,מיקום חולה,34.760020000000054,32.06107000000003
4143,"מוקד רפואי אלעד, רחוב רבי עקיבא",,7/3/2020,19:30-20:00,מיקום חולה,34.95360380000005,32.04923080000003
4569,"קניון ויצמן, רחוב ויצמן 14, תל אביב",,7/3/2020,20:00-21:00,מיקום חולה,34.78970699300004,32.08123494000006
4464,עירוני ג' של בני עקיבא במודיעין,ארוע באולם ספורט,7/3/2020,20:30-21:30,מיקום חולה,34.996800000000064,31.911520000000053
4398,"בית קפה ""איזי"" ברח' ארלוזורוב 76, תל אביב",,7/3/2020,21:00-23:59,מיקום חולה,34.779175000000066,32.08581000000004
4291,"סופר פארם בשערי העיר, צפת.",,7/3/2020,21:00-21:30,מיקום חולה,35.504770000000065,32.971880000000056
4396,קניון רמי לוי במבשרת ציון,"גלידה ""לה גופרה""",8/3/2020,22:00-23:00,מיקום חולה,35.14648600000004,31.79666000000003
4415,"שאטו שועל, מלכי ישראל 19, תל אביב",,8/3/2020,22:00-23:00,מיקום חולה,34.77975155100006,32.08136135700005
4367,"דיור מוגן ""מגדל נופים"" רחוב הנריטה סאלד 2 ירושלים",,8/3/2020,00:00-23:59,מיקום חולה,35.17127000000005,31.762360000000054
4508,"מועדון ""כולי עלמא"" רח' מקווה ישראל 10, ת""א",,8/3/2020,00:30-03:00,מיקום חולה,34.77488550000004,32.06222020000007
4201,"שאטל לחניון טווח ארוך בנתב""ג.",,8/3/2020,01:00-02:00,מיקום חולה,34.89026063400007,31.98897210800004
4465,בית כנסת החושן במודיעין,,8/3/2020,05:30-06:00,מיקום חולה,34.99476000000004,31.903590000000065
4650,"בית הכנסת ""נחום"" ברחוב השומר פינת היום, בני ברק",,8/3/2020,06:15-08:15,מיקום חולה,34.839420000000075,32.084520000000055
4622,"בית הכנסת ""נחום"" ברחוב השומר פינת היום, בני ברק",,8/3/2020,06:15-08:15,מיקום חולה,34.839420000000075,32.084520000000055
4370,"""נופי ירושלים"" רחוב שחראי 24 ירושלים",מחלקה סיעודית,8/3/2020,07:00-15:00,מיקום חולה,35.186870000000056,31.767540000000057
4152,עינב,מעון ילדים,8/3/2020,07:30-15:30,מיקום חולה,35.12519800000007,32.28359400000005
4292,"מעון יום של חבד של נורית קרומבי, צפת",,8/3/2020,07:30-16:00,מיקום חולה,35.50559000000004,32.96380000000005
4493,יישוב ענב,,8/3/2020,07:30-15:30,מיקום חולה,35.12733110000005,32.285430000000076
4245,"מלון בראשית, דרך בראשית 1, מצפה רמון",ארוחת בוקר,8/3/2020,08:00-10:00,מיקום חולה,34.807718400000056,30.61139890000004
4358,"בית הספר ""דביר"" בישוב עתניאל",,8/3/2020,08:00-13:30,מיקום חולה,35.02693400000004,31.43678400000005
4447,בית כנסת לוי יצחק צפת,תפילת שחרית,8/3/2020,08:00-10:00,מיקום חולה,35.50498600000003,32.96440400000006
4182,"חיים סירני 1, רחובות ","סופרמרקט ""יש בשכונה"" ",8/3/2020,08:45-08:55,מיקום חולה,34.82154080000004,31.89332210000003
4219,"קופ""ח כללית ב' אופקים ", מבוגרים,8/3/2020,09:00-10:45,מיקום חולה,34.62063000000006,31.318298000000027
4408,"בית ספר עירוני ה', רח' אבנר חושן 57 מודיעין",פורימון,8/3/2020,09:00-12:00,מיקום חולה,34.990973000000054,31.90613200000007
4529,בריאות כללית מרפאת אופקים ב',כולל בית מרקחת,8/3/2020,09:00-10:45,,34.62063000000006,31.318298000000027
4264,ארוחת בוקר במלון דן פנורמה בתל אביב,,8/3/2020,09:30-10:30,מיקום חולה,34.763180000000034,32.06474000000003
4327,"סניף ""כרמים"", קופת חולים כללית, ראשון לציון",,8/3/2020,10:50-11:30,מיקום חולה,34.779540000000054,31.975400000000036
4326,"אושר עד, מערב ראשון לציון",,8/3/2020,12:00-15:00,מיקום חולה,34.76127457700005,31.99138141700007
4319,סניף הבנק הבינלאומי ברחוב כנפי נשרים ירושלים,,8/3/2020,12:00-12:10,מיקום חולה,35.19267000000008,31.787810000000036
4543,שופרסל – אזור תעשייה סגולה,,8/3/2020,12:00-13:00,מיקום חולה,34.89283256600004,32.10686655300003
4636,"סופרמרקט ""מגה בעיר"", רחוב הרצל 75 , רמת גן",,8/3/2020,13:00-14:00,מיקום חולה,34.81488858500006,32.08662944800005
4664,"סופרמרקט ""מגה בעיר"", רחוב הרצל 75 , רמת גן",,8/3/2020,13:00-14:00,מיקום חולה,34.81488858500006,32.08662944800005
4265,שהייה בלובי המלון,,8/3/2020,13:00-14:00,מיקום חולה,34.763180000000034,32.06474000000003
4420,"סינמה סיטי, ראשון לציון",חנות Urbanica,8/3/2020,13:00-13:30,מיקום חולה,34.77164600000003,31.983869000000027
4421,"סינמה סיטי, ראשון לציון",בית קפה לנדוור,8/3/2020,13:30-15:00,מיקום חולה,34.77098700000005,31.98359000000005
4227,"המפעל 2, אור יהודה","סופרמרקט ""יוחננוף",8/3/2020,14:00-15:30,מיקום חולה,34.848332964000065,32.03438334200007
4507,"בית קפה ""גן סיפור"" רח' הציונות 7 הוד השרון",,8/3/2020,14:00-16:00,מיקום חולה,34.88598500000006,32.14634900000004
4320,"""באגט שילת"" רחוב דהומיי ירושלים",,8/3/2020,14:10-14:50,מיקום חולה,35.16673000000003,31.75673000000006
4156,סופרמרקט חינם פלוס צומת תנובות ,,8/3/2020,14:30-15:30,מיקום חולה,34.96179530000006,32.312598700000024
4577,"מקווה בית כנסת בית מנחם כפר חב""ד",מקווה,8/3/2020,14:30-15:00,מיקום חולה,34.84984590000005,31.99151990000007
4578,"ית כנסת בית מנחם כפר חב""ד",,8/3/2020,15:00-16:30,מיקום חולה,34.84984590000005,31.99151990000007
4422,"סינמה סיטי, ראשון לציון",חנות ללין,8/3/2020,15:00-15:15,מיקום חולה,34.77096000000006,31.984084000000053
4553,בית אבות בית גיל הזהב בירושלים,ביקור גם בפלאפל שלום ירושלים,8/3/2020,16:00-17:30,מיקום חולה,35.165976027000056,31.772582664000023
4531,מרכז הרפואי סורוקה,מרפאת כאב,8/3/2020,17:00-18:00,מיקום חולה,34.80203350000005,31.259105100000056
4502,מועדון הטניס משגב,הפנינג פורים,8/3/2020,17:00-19:00,מיקום חולה,35.25888660000004,32.86011720000005
4570,"בית קפה איזי קפה, רחוב ארלוזורוב 76, תל אביב",,8/3/2020,18:00-19:00,מיקום חולה,34.77917480000008,32.08580790000008
4623,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,8/3/2020,18:00-20:00,מיקום חולה,34.83628422500004,32.08556140200005
4651,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,8/3/2020,18:00-20:00,מיקום חולה,34.83628422500004,32.08556140200005
4427,"בית הכנסת המרכזי (בית הארון), רחוב הגפן, אפרת",בת מצווה באולם בית הכנסת,8/3/2020,18:00-20:30,מיקום חולה,35.150602099000025,31.65687311800008
4466,בית כנסת החושן במודיעין,,8/3/2020,18:00-18:30,מיקום חולה,34.99476000000004,31.903590000000065
4409,בית עלמין בחולון,לוויה,8/3/2020,18:00-20:00,מיקום חולה,34.753528069000026,31.998782641000048
4246,"מסעדת מלון ישרוטל ים המלח, עין בוקק",,8/3/2020,18:00-21:00,מיקום חולה,35.36106870000003,31.192988300000025
4321,"עצרת תפילה בבית הכנסת ""זכור לאברהם"" ברחוב קולומביה 7 ירושלים",,8/3/2020,18:00-19:50,מיקום חולה,35.16530000000006,31.75828000000007
4293,"ניחום אבלים משפ' הלל, מושב עלמה",,8/3/2020,18:00-18:45,מיקום חולה,35.499630000000025,33.05186000000003
4228,"רחוב בארט 6, תל אביב",סופר יהודה,8/3/2020,18:00-19:00,מיקום חולה,34.799379000000044,32.11401960000006
4266,ארוחת ערב במלון דן פנורמה בתל אביב,,8/3/2020,18:30-20:00,מיקום חולה,34.763180000000034,32.06474000000003
4532,בית מרקחת של קופת חולים כללית בעומר,,8/3/2020,18:30-19:00,מיקום חולה,35.29025860000007,32.611797300000035
4533,מיראז׳ מוקד רפואה דחופה בדימונה,,8/3/2020,19:00-20:30,מיקום חולה,35.03716670000006,31.067394900000068
4300,"מרפאת ""כללית סמייל"" ברח' יהודה סעדון 120 באור יהודה",,8/3/2020,19:00-19:30,מיקום חולה,34.858010000000036,32.02535000000006
4303,"מרפאת ""כללית סמייל"" ברח' יהודה סעדון 120 באור יהודה",,8/3/2020,19:00-19:30,מיקום חולה,34.858010000000036,32.02535000000006
4157,בית חולים בילינסון ,מעבר דרך חדר מיון לחדר בידוד,8/3/2020,19:00-20:00,מיקום חולה,34.866866800000025,32.089156700000046
4392,"""קולנוע פאר"", רח' ישעיהו 1, תל אביב",חדר כושר,8/3/2020,19:00-20:00,מיקום חולה,34.778684000000055,32.095064000000036
4554,מקס סטוק ישפרו סנטר מודיעין,,8/3/2020,19:30-20:00,מיקום חולה,34.966291600000034,31.88896950000003
4579,"ישיבת חב""ד קריית שמואל",,8/3/2020,19:30-23:59,מיקום חולה,35.06753880000008,32.83049390000008
4555,"מרכז קייזר מודיעין – חנות תחפושות בלגאן, וגלידה גולדה",,8/3/2020,20:00-21:30,מיקום חולה,34.99820690000007,31.90763900000007
4222,"מתנס חדש, שדרות",חגיגות יום האישה ,8/3/2020,20:00-23:59,מיקום חולה,34.58720690000007,31.529043200000046
4470,רחוב מדריד 1 שדרות,"מסיבת יום האישה באולמי ""שמיים"" בשדרות",8/3/2020,20:00-23:59,מיקום חולה,34.60680000000008,31.521210000000053
4400,נמל תל אביב 19,מכון כושר Fit Hub Croos Namal,8/3/2020,20:00-21:00,מיקום חולה,34.77586100000008,32.09939300000008
4267,אולם נגב במלון דן פנורמה בתל אביב,,8/3/2020,20:00-21:00,מיקום חולה,34.763180000000034,32.06474000000003
4220,"מקסטוק"" נתיבות",,8/3/2020,20:00-20:30,מיקום חולה,34.60065990000004,31.41952580000003
4467,בית כנסת החושן במודיעין,,8/3/2020,21:00-21:30,מיקום חולה,34.99476000000004,31.903590000000065
4423,"בר פופולר, רחוב דיזינגוף 197, תל אביב",,8/3/2020,21:20-23:00,מיקום חולה,34.77475300000003,32.08725100000004
4534,מיון פנימי במרכז רפואי סורוקה,,9/3/2020,23:00-23:59,מיקום חולה,34.80203350000005,31.259105100000056
4535,מיון פנימי במרכז רפואי סורוקה,,9/3/2020,00:00-05:00,מיקום חולה,34.80203350000005,31.259105100000056
4580,"ישיבת חב""ד קריית שמואל",,9/3/2020,00:00-23:59,מיקום חולה,35.06753880000008,32.83049390000008
4345,"מועדון ""זוזו"", שדרות רוטשילד 32, תל אביב",בכל שעות פעילות,9/3/2020,00:00-23:59,מיקום חולה,34.77288600000003,32.06322400000005
4368,"דיור מוגן ""מגדל נופים"" רחוב הנריטה סאלד 2 ירושלים",,9/3/2020,00:00-23:59,מיקום חולה,35.17127000000005,31.762360000000054
4472,"בית כנסת ""אור לשבים"" יהוד",תפילה,9/3/2020,05:00-07:00,מיקום חולה,34.89205000000004,32.03719000000007
4468,בית כנסת החושן במודיעין,,9/3/2020,05:30-06:30,מיקום חולה,34.99476000000004,31.903590000000065
4624,"בית הכנסת ""נחום"" ברחוב השומר פינת היום, בני ברק",,9/3/2020,06:15-08:15,מיקום חולה,34.839420000000075,32.084520000000055
4652,"בית הכנסת ""נחום"" ברחוב השומר פינת היום, בני ברק",,9/3/2020,06:15-08:15,מיקום חולה,34.839420000000075,32.084520000000055
4268,ארוחת בוקר במלון דן פנורמה בתל אביב,,9/3/2020,06:30-07:15,מיקום חולה,34.763180000000034,32.06474000000003
4448,בית כנסת משכן נתן צפת,"בוקר, צהריים וערב",9/3/2020,07:00-19:00,מיקום חולה,35.50198640000008,32.96877760000007
4410,רח' פז 3 שכונת קייזר מודיעין,צופים שבט תבור,9/3/2020,07:00-21:00,מיקום חולה,34.990897000000075,31.908272000000068
4328,"סניף ""כרמים"", קופת חולים כללית, ראשון לציון",,9/3/2020,07:00-08:00,מיקום חולה,34.779540000000054,31.975400000000036
4294,"מעון יום של חבד של נורית קרומבי,צפת",,9/3/2020,07:30-16:00,מיקום חולה,35.50559000000004,32.96380000000005
4247,"ישרוטל ים המלח, עין בוקק",ארוחת בוקר,9/3/2020,08:00-10:00,מיקום חולה,35.36106870000003,31.192988300000025
4269,"טיול ביפו ליד מסעדת סנט ג'ורג', יפו העתיקה, סיור בסמטאות, ירידה לכיוון הכנסייה הגדולה סאן פטרוס, הליכה דרך המדרגות לתחנת אוטובוס מול הכניסה לנמל.",,9/3/2020,08:30-10:30,מיקום חולה,34.75213400000007,32.05474900000007
4183,קניון רחובות ,קופת חולים לאומית,9/3/2020,09:05-09:40,מיקום חולה,34.80682420000005,31.893306800000065
4379,שגרירות צרפת תל-אביב,,9/3/2020,09:30-10:30,מיקום חולה,34.76792000000006,32.080940000000055
4256,ברכול אושיות רחובות,,9/3/2020,10:15-10:50,מיקום חולה,34.819083300000045,31.888121600000034
4342,"האורגים 6, אזור התעשיה הקלה, טופ סנטר","פלאפון, סניף אשדוד",9/3/2020,10:30-11:10,מיקום חולה,34.662090000000035,31.81036000000006
4449,"סופרמרקט יש, צפת",,9/3/2020,10:30-11:15,מיקום חולה,35.50502000000006,32.971580000000074
4270,"הליכה לאורך שוק הכרמל בתל אביב, ללא כניסה לחנויות.",,9/3/2020,11:00-12:00,מיקום חולה,34.769040000000075,32.06868000000003
4229,"הברזל 21, תל אביב",קפה עלמה,9/3/2020,12:00-13:00,מיקום חולה,34.838630900000055,32.10877810000005
4450,"כולל מרקט חב""ד איזור תעשייה",,9/3/2020,12:00-13:00,מיקום חולה,35.483400000000074,32.962590000000034
4343,"סופר ""מרקט בעיר"", גן יבנה",,9/3/2020,12:00-12:15,מיקום חולה,34.714450000000056,31.78952000000004
4347,"בנק פועלים ברחוב ישראל גורי 34, תל אביב",,9/3/2020,12:00-13:00,מיקום חולה,34.780970000000025,32.04204900000008
4329,סינמה סיטי,,9/3/2020,12:30-14:30,מיקום חולה,34.77095000000003,31.984000000000037
4330,"הבנק הבינלאומי, רח' ילדי טהרן, ראשון לציון",,9/3/2020,12:30-13:00,מיקום חולה,34.76878000000005,31.984960000000054
4473,"בית כנסת ""אור לשבים"" יהוד",תפילה,9/3/2020,12:30-13:00,מיקום חולה,34.89205000000004,32.03719000000007
4271,גן לאומי קיסריה,,9/3/2020,12:30-13:30,מיקום חולה,34.89232000000004,32.50108000000006
4248,"מסעדת דוניאנא (בונירם), עיר עתיקה 11, עכו",,9/3/2020,13:00-15:00,מיקום חולה,35.06846600000006,32.919178000000045
4380,מסעדה סינית הונג קונג דים סאם ברחוב בן יהודה 9 תל אביב,,9/3/2020,13:30-14:30,מיקום חולה,34.76801000000006,32.074400000000026
4503,מועדון כפרי משגב,חדר כושר,9/3/2020,13:30-15:45,מיקום חולה,35.259767500000066,32.860173400000065
4272,מסעדת מיזייד בדאלית אל כרמל,מיקום לא ודאי,9/3/2020,13:50-14:45,מיקום חולה,35.05186200000003,32.69508200000007
4391,"""פועה"" ברחוב רבי יונתן 8 ביפו",,9/3/2020,14:00-17:00,מיקום חולה,34.756139000000076,32.05264200000005
4397,קניון רמי לוי,סניף רמי לוי,9/3/2020,14:00-16:00,מיקום חולה,35.14648600000004,31.79666000000003
4381,בגלדריה Anita רחוב שבזי 23 פינת פינס 40 תל אביב,,9/3/2020,14:30-15:00,מיקום חולה,34.76646000000005,32.06268000000006
4273,"ביקור באולם האבירים, בעכו",,9/3/2020,15:30-17:00,מיקום חולה,35.070530000000076,32.92358000000007
4509,"בית קפה נונה רח' אבן גבירול 44, ת""א",,9/3/2020,15:30-16:30,מיקום חולה,34.78159560000006,32.07692060000005
4536,בית מרקחת בסופרפארם בקניון דימונה,,9/3/2020,16:00-16:10,מיקום חולה,35.01982000000004,31.060550000000035
4322,"בית הכנסת ""שירת גנים"" רחוב הסביון 9 ירושלים",,9/3/2020,17:00-18:00,מיקום חולה,35.165670000000034,31.75388000000004
4474,"בית כנסת ""אור לשבים"" יהוד",תפילה,9/3/2020,17:00-19:30,מיקום חולה,34.89205000000004,32.03719000000007
4359,בנק מסד רחוב שמאי 16 ירושלים,,9/3/2020,17:20-17:35,מיקום חולה,35.21961300000004,31.781123000000036
4296,בית הכנסת אוהל אבנר ברחוב דגניה 40 באור יהודה,,9/3/2020,18:00-19:30,מיקום חולה,34.86230000000006,32.02427000000006
4301,בית הכנסת אוהל אבנר ברחוב דגניה 40 באור יהודה,,9/3/2020,18:00-19:30,מיקום חולה,34.86230000000006,32.02427000000006
4274,"קבלת חדרים בלובי מלון דן פנורמה,חיפה",,9/3/2020,18:00-19:00,מיקום חולה,34.98757000000006,32.80663000000004
4653,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,9/3/2020,18:00-20:00,מיקום חולה,34.83628422500004,32.08556140200005
4625,"בית הכנסת ""אור החיים"" ברחוב רבי עקיבא 134, בני ברק",,9/3/2020,18:00-20:00,מיקום חולה,34.83628422500004,32.08556140200005
4556,קניון עזריאלי מודיעין חנות קולומביה,,9/3/2020,18:15-18:45,מיקום חולה,35.00883230000005,31.899581200000057
4360,קניון מלחה בירושלים,אזור המזון מהיר ובסופר,9/3/2020,18:30-20:30,מיקום חולה,35.187333000000024,31.751716000000044
4557,מסעדת גריל 443,,9/3/2020,18:45-19:30,מיקום חולה,35.01638890000004,31.91472220000003
4393,"""קולנוע פאר"", רח' ישעיהו 1, תל אביב",חדר כושר,9/3/2020,19:00-20:00,מיקום חולה,34.778684000000055,32.095064000000036
4275,"ארוחת ערב במלון דן פנורמה, חיפה",,9/3/2020,19:00-20:30,מיקום חולה,34.98757000000006,32.80663000000004
4249,"מסעדת הבוקרים, קיבוץ מירום גולן, רמת הגולן",,9/3/2020,19:30-21:30,מיקום חולה,35.77957950000007,33.130764200000044
4558,רחוב דליה 23 בת ים,אימון ג'יו ג'יטצו,9/3/2020,19:30-21:00,מיקום חולה,34.75688660000003,32.00758530000007
4387,"מכון הכושר Metro, רחוב עליית הנוער 27 פינת התעש 1, גבעתיים",חוג Station45,9/3/2020,20:15-21:00,מיקום חולה,34.801753000000076,32.074869000000035
4510,"אולם ""שבע"" רח' הצפירה 21, ת""א",אירוע,9/3/2020,21:00-23:59,מיקום חולה,34.782718000000045,32.06079500000004
4591,"בית חב""ד רובע הבנים, קרית גת",,9/3/2020,21:20-22:00,מיקום חולה,34.75921820000008,31.619776500000057
4559,"פופא טבקו, רחוב האודם 23, מודיעין",,10/3/2020,22:00-22:15,מיקום חולה,34.99514700000003,31.90423500000003
4416,"מועדון ""Sura Mare"", רחוב סעדיה גאון 24, תל אביב",מסיבת פורים,10/3/2020,23:00-23:59,מיקום חולה,34.78229300000004,32.06820600000003
4401,"מועדון Sura Mare, רחוב סעדיה גאון 24, תל אביב",מסיבת פורים,10/3/2020,23:00-23:59,מיקום חולה,34.78229300000004,32.06820600000003
4402,"מועדון Sura Mare, רחוב סעדיה גאון 24, תל אביב",מסיבת פורים,10/3/2020,00:00-00:30,מיקום חולה,34.78229300000004,32.06820600000003
4417,"מועדון ""Sura Mare"", רחוב סעדיה גאון 24, תל אביב",מסיבת פורים,10/3/2020,00:00-03:00,מיקום חולה,34.78229300000004,32.06820600000003
4369,"דיור מוגן ""מגדל נופים"" רחוב הנריטה סאלד 2 ירושלים",,10/3/2020,00:00-23:59,מיקום חולה,35.17127000000005,31.762360000000054
4346,"מועדון ""זוזו"", שדרות רוטשילד 32, תל אביב",בכל שעות פעילות,10/3/2020,00:00-23:59,מיקום חולה,34.77288600000003,32.06322400000005
4511,"אולם ""שבע"" רח' הצפירה 21, ת""א",אירוע,10/3/2020,00:00-02:00,מיקום חולה,34.782718000000045,32.06079500000004
4581,"ישיבת חב""ד קריית שמואל",,10/3/2020,00:00-20:00,מיקום חולה,35.06753880000008,32.83049390000008
4537,ברקה בבאר שבע,מסיבת פורים,10/3/2020,01:00-02:30,מיקום חולה,34.79271310000007,31.239103300000068
4350,"מסעדת ""סוסו אנד סאן"", רח' משה לוי 10, ראשון לציון",,10/3/2020,01:00-02:30,מיקום חולה,34.77339900000004,31.986691000000064
4475,"בית כנסת ""אור לשבים"" יהוד",תפילה,10/3/2020,05:00-07:00,מיקום חולה,34.89205000000004,32.03719000000007
4626,"בית הכנסת ""נחום"" ברחוב השומר פינת היום, בני ברק",,10/3/2020,06:15-08:15,מיקום חולה,34.839420000000075,32.084520000000055
4654,"בית הכנסת ""נחום"" ברחוב השומר פינת היום, בני ברק",,10/3/2020,06:15-08:15,מיקום חולה,34.839420000000075,32.084520000000055
4411,"בית ספר עירוני ה', רח' אבנר חושן 57 מודיעין",פורימון,10/3/2020,06:30-23:00,מיקום חולה,34.990973000000054,31.90613200000007
4276,"ארוחת בוקר במלון דן פנורמה, חיפה",,10/3/2020,06:30-07:00,מיקום חולה,34.98757000000006,32.80663000000004
4439,"בית הכנסת ""קול יהודה"" בקריית יערים",,10/3/2020,07:30-08:00,מיקום חולה,35.09994500000005,31.802774000000056
4277,כנסיית מינזר סטלה מאריס חיפה.,,10/3/2020,08:00-09:00,מיקום חולה,34.970120000000065,32.82723000000004
4250,חדר אוכל של קיבוץ מירום גולן,ארוחת בוקר,10/3/2020,08:00-09:00,מיקום חולה,35.777071000000035,33.13258300000007
4221,מרפאה כללית אופקים (מישור הגפן),,10/3/2020,08:40-09:00,מיקום חולה,34.61261540000004,31.31095400000004
4451,בית כנסת נחום יצחק בכפר חבד,שחרית,10/3/2020,09:00-11:00,מיקום חולה,34.85732000000007,31.98545000000007
4278,"תצפית ברח' יפה נוף, ליד גני הבהאיים, חיפה.",,10/3/2020,09:15-09:30,מיקום חולה,34.98527000000007,32.811360000000036
4388,"בית קפה- מאפייה ברחוב קריניצי 23, רמת גן",,10/3/2020,09:30-10:30,מיקום חולה,34.81753700000007,32.08033700000004
4504,לייזר טאג חיפה,,10/3/2020,10:00-12:00,מיקום חולה,35.04062760000005,32.78969440000003
4458,"נתיב השיירות 4, מזכרת בתיה, ישראל","""אמפי פארק יצחקי"" מזכרת בתיה, באזור הכניסה הצפון מזרחי",10/3/2020,10:30-11:30,מיקום חולה,34.83453000000003,31.851170000000025
4279,"כנסית הבשורה, נצרת",,10/3/2020,10:30-12:00,מיקום חולה,35.297390000000064,32.702150000000074
4476,גן שעשועים ברח' הרצל ביהוד,,10/3/2020,11:00-12:00,מיקום חולה,34.88595870000006,32.038008400000024
4352,"""מחסני חשמל"" ברחוב יגאל אלון 127, תל אביב",,10/3/2020,11:30-13:00,מיקום חולה,34.79557200000005,32.07550200000003
4433,"""אמפי פארק יצחקי"" מזכרת בתיה",עדלאידע,10/3/2020,11:45-12:00,מיקום חולה,34.84128400000003,31.853529000000037
4477,"בית כנסת ""בית אל"" יהוד",,10/3/2020,12:00-13:00,מיקום חולה,34.88566000000003,32.03380000000004
4280,א. צהריים מסעדת מערות הבית החדש בנצרת.,,10/3/2020,12:00-13:00,מיקום חולה,35.295353000000034,32.70205900000008
4469,בית כנסת החושן במודיעין,,10/3/2020,12:45-13:00,מיקום חולה,34.99476000000004,31.903590000000065
4281,ביקור בבית הספר הבפטיסטי כולל אולם הכנסיה,,10/3/2020,13:00-13:40,מיקום חולה,35.295353000000034,32.70205900000008
4354,"""ארקפה"" ברחוב מנחם בגין בגין 11, רמת גן",,10/3/2020,13:30-14:30,מיקום חולה,34.80045400000006,32.08640900000006
4471,מרפאת מכבי דנט בנתיבות,,10/3/2020,14:00-20:00,מיקום חולה,34.59937000000008,31.422070000000076
4478,"רח' גורדון 13, יהוד",סעודת פורים,10/3/2020,14:00-14:30,מיקום חולה,34.88474000000008,32.03161000000006
4418,"אולם האירועים ""כוכב הים"" בקיסריה, קיבוץ שדות ים",מסיבת פורים של המרכז הבינתחומי הרצליה,10/3/2020,14:00-19:00,מיקום חולה,34.89049899500003,32.49797315300003
4282,כנסיה החתונה קתולית (פרנסיסקנים)בכפר כנא.,,10/3/2020,14:00-14:40,מיקום חולה,35.33844000000005,32.74703000000005
