OBJECTID,מקום,הערות,תאריך,שעות שהייה,סוג מיקום,x,y
37274,שוק פייסל הגדול - נהריה,,14/3/2020,08:00 - 09:00,מיקום חולה,35.09649040000005,32.98631190000003
37381,בית כנסת אוהלי תורה - רחובות,,14/3/2020,08:00 - 10:00,מיקום חולה,34.811699600000054,31.89886080000008
37392,בית כנסת תולדות יצחק ויהודה - ראשון לציון,,14/3/2020,08:00 - 11:00,מיקום חולה,34.78208790000008,31.97507970000004
37229,בית הכנסת חניכי ישיבת חברון - בית הכנסת הגדול - בני ברק,,14/3/2020,08:00 - 20:00,מיקום חולה,34.84406340000004,32.09111996200005
37172,"בי""כ ""אמשיהוב"" - ירושלים",,14/3/2020,08:00 - 09:00,מיקום חולה,35.18342828500005,31.765322377000075
37685,בית הכנסת הספרדי - בית שמש,,14/3/2020,08:00 - 10:00,מיקום חולה,35.00390914900004,31.70982411400007
37658,בית כנסת מלון ליאונרדו - אשקלון,,14/3/2020,08:00 - 10:00,מיקום חולה,34.56623060000004,31.68188360000005
37581,בית כנסת יהודה  וישוע - בני ברק,,14/3/2020,08:00 - 10:30,מיקום חולה,34.83650626000008,32.090153986000075
37567,"בית כנסת ""בית חב""ד - גדרה",,14/3/2020,08:00 - 10:00,מיקום חולה,34.78599000000003,31.808778800000027
37402,"בית כנסת חב""ד - גדרה",,14/3/2020,08:00 - 11:00,מיקום חולה,34.785990095000045,31.80878563600004
36665,"בית כנסת חב""ד ברחוב יסמין, רחובות","תפילת ""שחרית"", אולם גדול",14/3/2020,08:00-11:00,מיקום חולה,34.78600290900005,31.808802659000037
36667,"בית כנסת ""שערי לוחמים"", אלעד", ,14/3/2020,08:00-10:00,מיקום חולה,34.95667401900005,32.049606383000025
36986,בית כנסת שבט בנימין - גבעת זאב,,14/3/2020,08:00 - 10:30,מיקום חולה,35.165574709000055,31.861797022000076
36692,"בית הכנסת 'אור וישועה', רח' טרומפלדור, חיפה", ,14/3/2020,08:00-11:00,מיקום חולה,35.01731180000007,32.78570360000003
36693,בן אליעזר 18 פתח תקווה, ,14/3/2020,08:00-10:00,מיקום חולה,34.90878760000004,32.06957270000004
36694,"בית כנסת ""ישועה ליהודה"", רח' יואל 16, בני ברק",,14/3/2020,08:00-10:30,מיקום חולה,34.836630900000046,32.09019850000004
36695,"בית כנסת ""בית חב""ד"" רחוב היסמין 24 גדרה",,14/3/2020,08:00-10:00,מיקום חולה,34.78599000000003,31.808778800000027
36696,"בית כנסת "" קדושי פולין"" - באר יעקב",,14/3/2020,08:00 - 10:00,מיקום חולה,34.84764881900003,31.93564794400004
36697,בית מדרש - בני ברק,,14/3/2020,08:00 - 10:30,מיקום חולה,34.832145721000074,32.084988364000026
36698,בית כנסת אהל משה - ירושלים,,14/3/2020,08:00 - 08:00,מיקום חולה,35.197811100000024,31.76071040000005
36699,בית כנסת- כל תפילות השבת - ירושלים,,14/3/2020,08:00 - 18:30,מיקום חולה,35.224863507000066,31.721891688000028
36700,בית כנסת 'אור וישועה' - חיפה,,14/3/2020,08:00 - 11:00,מיקום חולה,35.01731180000007,32.78570360000003
36701,"בית כנסת ""כתר לדוד"" - ירושלים",,14/3/2020,08:00 - 09:00,מיקום חולה,35.21371000000005,31.768319000000076
36702,"קופ""ח כללית - ירושלים",,14/3/2020,08:00 - 08:00,מיקום חולה,35.20875373800004,31.790767670000037
37790,בית כנסת קהילתי תיכון רמון - גדרה,,14/3/2020,08:00 - 11:00,מיקום חולה,34.78482640000004,31.807098500000052
37117,בית הכנסת המרכזי - פסגות,,14/3/2020,08:15 - 18:35,מיקום חולה,35.22434411900008,31.897867028000064
37257,בית כנסת אוהל יצחק - ירושלים,,14/3/2020,08:15 - 10:30,מיקום חולה,35.22104259300005,31.77350757300007
37520,מקווה - צפת,,14/3/2020,08:30 - 09:30,מיקום חולה,35.49063330000007,32.96720620000008
37640,"בית כנסת בית חב""ד - אבן יהודה",,14/3/2020,08:30 - 10:00,מיקום חולה,34.88858000000005,32.27903500000008
36703,בית כנסת מעלות ניסים מגדל העמק,,14/3/2020,08:30-09:30,מיקום חולה,35.23425823100007,32.68033056200005
36704,בית כנסת מעלות ניסים מגדל העמק, ,14/3/2020,08:30-09:30,מיקום חולה,35.23425823100007,32.68033056200005
36705,"בית כנסת של כולם, רחוב החורש יהוד", ,14/3/2020,08:30-11:00,מיקום חולה,34.878861200000074,32.03309680000007
36706,"בית הכנסת גבעת התמר, אפרת",,14/3/2020,08:30-10:00,מיקום חולה,35.15084637900003,31.653556464000076
36707,"בית הכנסת ""שלום המלכה "" ברחוב נצרים, דימונה", ,14/3/2020,08:45-10:30,מיקום חולה,35.04104360000008,31.068494600000065
36708,מקוה צאנז - בני ברק,,14/3/2020,08:45 - 09:15,מיקום חולה,34.83241071400005,32.08646533900003
37276,בית כנסת אימרי חיים ויז'ניץ - אשדוד,,14/3/2020,08:45 - 11:30,מיקום חולה,34.660069546000045,31.789388631000065
36709,בית הכנסת 'היכל נתן צבי' קרית יערים (טלז סטון),,14/3/2020,08:50-07:00,מיקום חולה,35.09902269400004,31.802639445000068
37739,סופר פארם גבעת שמואל מרכז רמת הדר - גבעת שמואל,,14/3/2020,08:50 - 09:00,מיקום חולה,34.85403537600007,32.07730337300006
37784,"בית תפילה ""בית הוראה"" - בני ברק",,14/3/2020,09:00 - 11:00,מיקום חולה,34.82718933800004,32.08753341700003
36710,"בית קפה איזי קפה, רחוב ארלוזורוב 76, תל אביב",,14/3/2020,09:00-10:00,מיקום חולה,34.77917480000008,32.08580790000008
36711,"ישיבת ""תולדות אהרון"", ירושלים", ,14/3/2020,09:00-09:40,מיקום חולה,35.22504460000005,31.785654700000062
36712,בית כנסת שירת התמר- תפילת שחרית - אפרת,,14/3/2020,09:00 - 11:00,מיקום חולה,35.14993400000003,31.653589000000068
36713,"בית כנסת ""חסידי דיאלא"" - ירושלים",,14/3/2020,09:00 - 11:30,מיקום חולה,35.21162525600005,31.794397592000053
36662,"בית כנסת חב""ד מגדל העמק", ,14/3/2020,09:00-11:00,מיקום חולה,35.23259490000004,32.68133850000004
37337,"בית כנסת ""בית צורבא"" - רחובות",,14/3/2020,09:00 - 11:00,מיקום חולה,34.82862887400006,31.891011873000025
37588,"בית כנסת חב""ד - נתניה",,14/3/2020,09:00 - 13:00,מיקום חולה,34.85713860000004,32.28394600000007
37528,"בית כנסת "" תפארת אחים"" - רעננה",,14/3/2020,09:00 - 12:00,מיקום חולה,34.853833706000046,32.193711834000055
37503,בית כנסת שבזי - קדימה-צורן,,14/3/2020,09:00 - 11:00,מיקום חולה,34.88318460000005,32.279966100000024
37421,בית כנסת ויז'ניץ - בני ברק,,14/3/2020,09:00 - 12:00,מיקום חולה,34.83857630000006,32.076073500000064
37445,"בית כנסת ""ריזולא"" - בני ברק",,14/3/2020,09:15 - 11:00,מיקום חולה,34.835028187000034,32.084830872000055
37399,סופר פארם - תל אביב - יפו,,14/3/2020,09:30 - 09:45,מיקום חולה,34.775841041000035,32.09758908400005
37209,בית כנסת ביישוב שימעה - שמעה,,14/3/2020,09:30 - 10:30,מיקום חולה,35.011470892000034,31.38761946300008
37234,בית כנסת צנז' - בני ברק,,14/3/2020,09:30 - 11:30,מיקום חולה,34.83240480000006,32.08643390000003
36994,בית כנסת - קרית גת,,14/3/2020,09:30 - 12:30,מיקום חולה,34.75467896200007,31.613586269000052
36714,בית הכנסת 'הקריה' קרית יערים (טלז סטון),,14/3/2020,09:30-08:50,מיקום חולה,35.09902269400004,31.802639445000068
36715,"""כולל אדרת אליהו"", רח' בן יעקב 17, בני ברק",,14/3/2020,09:30-13:00,מיקום חולה,34.83980830000007,32.077926400000024
36716,בית כנסת אור חנניה - ירושלים,,14/3/2020,09:30 - 11:30,מיקום חולה,35.17481980000008,31.785109500000033
37178,מכון כושר JAB - גני תקווה,,14/3/2020,10:00 - 11:00,מיקום חולה,34.87572367100006,32.05635313500005
37373,סופר יהודה - תל אביב - יפו,,14/3/2020,10:00 - 11:00,מיקום חולה,34.78117350000008,32.08330010000003
37412,בית הכנסת האשכנזי אחוזת אתרוג - מרכז שפירא,,14/3/2020,10:00 - 11:00,מיקום חולה,34.708683708000024,31.694641192000063
37544,"בית כנסת ""משערי לחמים "" - אלעד",,14/3/2020,10:00 - 12:00,מיקום חולה,34.90725700000007,32.08913700000005
37806,בית כנסת קהילתי תיכון רמון - גדרה,,14/3/2020,10:00 - 11:00,מיקום חולה,34.78482640000004,31.807098500000052
37766,חדר כושר סיטי קלאב - הרצליה,,14/3/2020,10:00 - 11:00,מיקום חולה,34.80809624300008,32.16263681200007
37329,מכון כושר F45 נמל תל אביב רחוב בילדינג (סניף אחר) 23 - תל אביב - יפו,,14/3/2020,10:10 - 11:20,מיקום חולה,34.77546704200006,32.10040444400005
36717,Training Tel Aviv Port מכון כושר F45,,14/3/2020,10:10-11:20,מיקום חולה,34.77571659100005,32.100468412000055
36718,"מקווה יחזקאל, קרית גת",,14/3/2020,10:15-10:30,מיקום חולה,34.76598000000007,31.61233200000004
37439,בית כנסת אוהל שלמה ורחל - בני ברק,,14/3/2020,10:15 - 12:00,מיקום חולה,34.82910641500007,32.08325163100005
37441,בית כנסת ויזניץ - בני ברק,,14/3/2020,10:30 - 13:00,מיקום חולה,34.82823097200003,32.086542672000064
37496,שבת חתן בית כנסת עזרת נשים בישוב באר גנים - באר גנים,,14/3/2020,10:30 - 12:00,מיקום חולה,34.606224041000075,31.70056384800006
37477,הולמס פלייס- גראנד קניון חיפה - חיפה,,14/3/2020,10:30 - 12:30,מיקום חולה,35.00782230000004,32.78971100000007
37324,בית כנסת מעלות ניסים - מגדל העמק,,14/3/2020,10:30 - 10:30,מיקום חולה,35.23499589900007,32.67698147700003
36719,בית כנסת חניכי הישיבות יצחק שדה עפולה,בית כנסת חניכי הישיבות בעפולה רחוב יצחק שדה,14/3/2020,10:30-14:00,מיקום חולה,35.32072362800005,32.63307791300008
36720,"גרנד קניון, דרך שמחה גולן 54, חיפה",הולמס פלייס,14/3/2020,10:30-12:30,מיקום חולה,35.008007500000076,32.789769300000046
36660,"בית הכנסת חסדי ישי, קרית גת", ,14/3/2020,10:30-14:30,מיקום חולה,34.768459000000064,31.61114800000007
36677,"בית הכנסת ״שארית הפליטה״, יהוד", ,14/3/2020,10:30-11:00,מיקום חולה,34.878861200000074,32.03309680000007
37736,"בית כנסת"" הרוסים"". - צפת",,14/3/2020,10:30 - 12:00,מיקום חולה,35.49135920000003,32.968728500000054
36676,"בית כנסת אמרי שפר, רח' קצנלבוגן 1, הר נוף, ירושלים", ,14/3/2020,10:45-12:15,מיקום חולה,35.17398990000004,31.789642300000025
37295,"מסעדת ""חנדלה"" - הוד השרון",,14/3/2020,11:00 - 12:00,מיקום חולה,34.872080700000026,32.16410730000007
37468,איזי בית קפה - תל אביב - יפו,,14/3/2020,11:00 - 13:00,מיקום חולה,34.77917480000008,32.08580790000008
37558,"בית כנסת חב""ד - מגדל העמק",,14/3/2020,11:00 - 13:00,מיקום חולה,35.24238900000006,32.67433700000004
37241,"דוכן ""גן שמואל"" מרכז מסחרי גן שמואל - גן שמואל",,14/3/2020,11:30 - 14:00,מיקום חולה,34.95487280000003,32.44816800000007
37400,social club - תל אביב - יפו,,14/3/2020,12:00 - 23:00,מיקום חולה,34.77429140000004,32.06439510000007
37004,בית כנסת חזון יוסף - בני ברק,,14/3/2020,12:00 - 13:00,מיקום חולה,34.83279246700005,32.07708439700008
36721,"חדר כושר ספייס פיקס, רח' סוקולוב 90, רמת השרון",,14/3/2020,12:00-13:00,מיקום חולה,34.83973560000004,32.14826180000006
36722,חדר כושר ספייס פיקס - רמת השרון,,14/3/2020,12:00 - 13:00,מיקום חולה,34.83973560000004,32.14826180000006
36723,קניון שבעת הכוכבים חנות WeShoes - רעננה,,14/3/2020,12:15 - 12:45,מיקום חולה,34.82395280000003,32.165061500000036
37025,בית הכנסת חבד - אור יהודה,,14/3/2020,12:30 - 16:00,מיקום חולה,34.86527060000003,32.02855960000005
37487,אורבן שאמן - תל אביב - יפו,,14/3/2020,12:30 - 13:00,מיקום חולה,34.77506505500003,32.087221799000076
37659,בית כנסת מלון ליאונרדו - אשקלון,,14/3/2020,12:30 - 13:00,מיקום חולה,34.56623060000004,31.68188360000005
37258,בית כנסת אוהל יצחק - ירושלים,,14/3/2020,12:30 - 12:45,מיקום חולה,35.22103916100008,31.77352653300005
37484,סופר יהודה - תל אביב - יפו,,14/3/2020,13:00 - 14:00,מיקום חולה,34.78117350000008,32.08330010000003
37743,בית קפה לנדוור צמוד  בריכת גורדון - תל אביב - יפו,,14/3/2020,13:00 - 14:00,מיקום חולה,34.76828326800006,32.08573637300003
37173,"בי""כ ""הגרא"" - ירושלים",,14/3/2020,13:15 - 14:00,מיקום חולה,35.21151955000005,31.777566130000025
37216,סופר נון סטופ - תל אביב - יפו,,14/3/2020,14:00 - 17:00,מיקום חולה,34.807241100000056,32.025585300000046
37131,ישיבת הכרמי (תפילת מנחה) - חיפה,,14/3/2020,14:00 - 14:30,מיקום חולה,35.06985156700006,32.841160253000055
37261,"מסעדת ""טאטי"" - גבעתיים",,14/3/2020,14:00 - 15:00,מיקום חולה,34.80317480000008,32.06716400000005
36724,סינמה סיטי נתניה,"סרט ""קדימה"" (לא מדובב)",14/3/2020,15:00-17:00,מיקום חולה,34.863017617000025,32.29149937600005
37728,חדר ניתוח אסותא - אשדוד,,14/3/2020,15:00 - 23:00,מיקום חולה,34.65708060000003,31.77895520000004
36725,בית כנסת שער שמעון מגדל העמק, ,14/3/2020,15:30-19:30,מיקום חולה,35.24615800000004,32.67994070000003
37574,בית הכנסת בני ברק - בני ברק,,14/3/2020,15:30 - 17:00,מיקום חולה,34.843051643000024,32.08097191200005
37354,גן משחקים קטן בתוך קומפלקס בין 4 בניינים - רחובות,,14/3/2020,15:45 - 16:30,מיקום חולה,34.77322039100005,31.894270945000073
36726,"גן משחקים, בן גוריון 3, כפר גבירול רחובות", ,14/3/2020,15:45-16:30,מיקום חולה,34.77416299400005,31.894229676000062
36727,"""כולל אדרת אליהו"", רח' בן יעקב 17, בני ברק",,14/3/2020,15:45-16:10,מיקום חולה,34.83980830000007,32.077926400000024
36728,"בית הכנסת ""דרכי אבותינו"" רחוב גורדון 1 קריית יערים",,14/3/2020,16:00-18:00,מיקום חולה,35.103297800000064,31.803590100000065
36729,"בית הכנסת ""דרכי אבותינו"" רחוב גורדון 1 קריית יערים", ,14/3/2020,16:00-18:00,מיקום חולה,35.103297800000064,31.803590100000065
36730,בית הכנסת 'בני ישיבות' קרית יערים (טלז סטון),עזרת נשים,14/3/2020,16:00-16:45,מיקום חולה,35.09902269400004,31.802639445000068
37030,קפה ארצי בכיכר רבין - תל אביב - יפו,,14/3/2020,16:00 - 17:00,מיקום חולה,34.78061538700007,32.07966355800005
37089,"בית כנסת ""אהבת חינם"" - לוד",,14/3/2020,16:00 - 16:45,מיקום חולה,34.891071700000055,31.946672800000044
36663,"בית כנסת חב""ד מגדל העמק", ,14/3/2020,16:00-19:00,מיקום חולה,35.23259490000004,32.68133850000004
37331,"בית הכנסת ""דרכי אבותנו"" - קרית יערים",,14/3/2020,16:00 - 18:00,מיקום חולה,35.103297800000064,31.803590100000065
37634,בית כנסת ניסנית - אשקלון,,14/3/2020,16:00 - 18:30,מיקום חולה,34.58296070000006,31.698751800000025
37666,בית כנסת משכן אריאל - אשקלון,,14/3/2020,16:00 - 17:00,מיקום חולה,34.57068420000007,31.684858500000075
37486,בשר קצביה - תל אביב - יפו,,14/3/2020,16:00 - 16:30,מיקום חולה,34.78772337300006,32.09115055500007
37382,"בית כנסת ""אוהלי תורה"" - רחובות",,14/3/2020,16:30 - 17:30,מיקום חולה,34.81165347100006,31.898501492000037
37148,לוקווא - בני ברק,,14/3/2020,16:30 - 17:30,מיקום חולה,34.83462518500005,32.09118579600005
36731,"בית הכנסת ""שלום המלכה "" ברחוב נצרים, דימונה", ,14/3/2020,16:30-17:00,מיקום חולה,35.04104360000008,31.068494600000065
36732,"בית כנסת של כולם, רחוב החורש יהוד", ,14/3/2020,16:30-18:30,מיקום חולה,34.878861200000074,32.03309680000007
36733,"סעודה שלישית אצל האדמו""ר מויזניץ' - בני ברק",,14/3/2020,16:30 - 19:00,מיקום חולה,34.83767578700008,32.09720557400004
37750,בית כנסת גור - בני ברק,,14/3/2020,16:30 - 18:00,מיקום חולה,34.827921210000056,32.08580561900004
36734,בית כנסת ויזניץ רחב זית 1 עפולה, ,14/3/2020,17:00-19:00,מיקום חולה,35.33270416200003,32.63461237700005
36735,רחוב אלעזר פתח תקווה, ,14/3/2020,17:00-17:20,מיקום חולה,34.90198740000005,32.08007520000007
36736,"בית כנסת מגן שלמה, מושב גילת",,14/3/2020,17:00-18:30,מיקום חולה,34.648934000000054,31.326321000000064
36668,"בית כנסת ""שערי לוחמים"", אלעד", ,14/3/2020,17:00-18:00,מיקום חולה,34.90725700000007,32.08913700000005
36666,"בית חב""ד, רחוב המייסדים 41, אבן יהודה", ,14/3/2020,17:00-20:00,מיקום חולה,34.89067910000006,32.26922120000006
36674,"בית כנסת בבית מדרש ""אוהלי שם"" רח' נהר שלום כוכב יעקב", ,14/3/2020,17:00-17:30,מיקום חולה,35.24825400000003,31.879040000000032
36987,בית כנסת שבט בנימין - גבעת זאב,,14/3/2020,17:00 - 18:30,מיקום חולה,35.16557315700004,31.86182521400008
37235,בית כנסת קהל חסידים - באיזור עזרת נשים - בני ברק,,14/3/2020,17:00 - 18:00,מיקום חולה,34.82977856100007,32.07814265300004
37393,בית כנסת תולדות יצחק ויהודה - ראשון לציון,,14/3/2020,17:00 - 17:30,מיקום חולה,34.78208790000008,31.97507970000004
37277,בית הכנסת אימרי חיים ויז'ניץ - אשדוד,,14/3/2020,17:00 - 18:00,מיקום חולה,34.660069546000045,31.789388631000065
37318,"בית הכנסת הספרדי ""אהבת ציו"" - עתלית",,14/3/2020,17:00 - 18:30,מיקום חולה,34.94127695200007,32.68438229000003
37686,בית הכנסת הספרדי - בית שמש,,14/3/2020,17:00 - 18:30,מיקום חולה,35.00388125200004,31.709858799000074
37660,בית כנסת מלון ליאונרדו - אשקלון,,14/3/2020,17:00 - 18:30,מיקום חולה,34.56623060000004,31.68188360000005
36737,סינמה סיטי נתניה,גלידה גולדה,14/3/2020,17:15-18:15,מיקום חולה,34.86302834600008,32.29150844600008
36738,בית כנסת צ'רנוביל - בני ברק,,14/3/2020,17:30 - 19:00,מיקום חולה,34.839253212000074,32.08559842400007
37000,חוג פעילים בבית כנסת - גילת,,14/3/2020,17:30 - 18:30,מיקום חולה,34.65039482800006,31.32341282600004
37506,גלידת גולדה רמת אביב רחוב רודנסקי תא - תל אביב - יפו,,14/3/2020,17:30 - 19:30,מיקום חולה,34.792782300000056,32.12069790000004
37344,בית כנסת שער שמעון - מגדל העמק,,14/3/2020,17:30 - 21:30,מיקום חולה,35.24615800000004,32.67994070000003
36680,"בית כנסת אמרי שפר, רח' קצנלבוגן 1, הר נוף, ירושלים", ,14/3/2020,17:40-19:00,מיקום חולה,35.17398990000004,31.789642300000025
36983,מסעדת רובנשטיין בשדרות ישראל 17 - נתניה,,14/3/2020,18:00 - 20:00,מיקום חולה,34.861484000000075,32.28120330000007
36739,"ישיבת ""תולדות אהרון"", ירושלים", ,14/3/2020,18:00-18:15,מיקום חולה,35.22504460000005,31.785654700000062
36740,"בית כנסת ""משכן שמעון"" - ירושלים",,14/3/2020,18:00 - 18:45,מיקום חולה,34.820579175000034,32.09982546800006
37464,מסעדת אגדיר - הרצליה,,14/3/2020,18:00 - 19:00,מיקום חולה,34.80771200000004,32.16057900000004
37674,"בית הכנסת בישיבה ""שובה ישראל"" - אשקלון",,14/3/2020,18:00 - 18:30,מיקום חולה,34.58098142600005,31.690554924000025
37572,בית הכנסת הספרדי - בני ברק,,14/3/2020,18:00 - 19:30,מיקום חולה,34.84367704600004,32.08098247100003
37559,"בית כנסת חב""ד - מגדל העמק",,14/3/2020,18:00 - 21:00,מיקום חולה,35.24238900000006,32.67433700000004
37831,"בית כנסת ""חב""ד"" חדר שני מצד שמאל - רחובות",,14/3/2020,18:00 - 19:00,מיקום חולה,34.81955037000006,31.89193130700005
37301,בית כנסת הראשונים - בני ברק,,14/3/2020,18:15 - 19:00,מיקום חולה,34.82611020000007,32.08988670000008
36741,"בית הכנסת ""שלום המלכה "" ברחוב נצרים, דימונה", ,14/3/2020,18:15-18:45,מיקום חולה,35.04104360000008,31.068494600000065
37009,בית כנסת בית אל - בני ברק,,14/3/2020,18:15 - 18:45,מיקום חולה,34.82472830000006,32.08859170000005
36742,רחוב אלעזר פתח תקווה, ,14/3/2020,18:20-18:40,מיקום חולה,34.90198740000005,32.08007520000007
36743,בית הכנסת 'בני ישיבות' קרית יערים (טלז סטון),עזרת נשים,14/3/2020,18:20-18:45,מיקום חולה,35.09902269400004,31.802639445000068
36744,בית כנסת יקר - ירושלים,,14/3/2020,18:30 - 20:00,מיקום חולה,35.21073330000007,31.766282000000047
36990,רבו- פיטנס - רמת גן,,14/3/2020,18:30 - 19:30,מיקום חולה,34.81474981100007,32.04775876000008
36675,"בית כנסת בבית מדרש ""אוהלי שם"" רח' נהר שלום כוכב יעקב", ,14/3/2020,18:30-18:45,מיקום חולה,35.24825400000003,31.879040000000032
37394,בית כנסת תולדות יצחק ויהודה - ראשון לציון,,14/3/2020,18:30 - 19:00,מיקום חולה,34.78208790000008,31.97507970000004
37187,צורטקוב - בני ברק,,14/3/2020,18:30 - 19:00,מיקום חולה,34.83260520400006,32.087925031000054
37202,"ביקורופא סניף ב""ש - באר שבע",,14/3/2020,18:30 - 19:10,מיקום חולה,34.79872330000006,31.244185900000048
37149,לוקווא - בני ברק,,14/3/2020,18:30 - 19:00,מיקום חולה,34.83462786700005,32.09118238800005
37132,ישיבת הכרמי (תפילה ערבית) - חיפה,,14/3/2020,18:30 - 19:00,מיקום חולה,35.06984951600003,32.84116209700005
37667,בית כנסת משכן אריאל - אשקלון,,14/3/2020,18:30 - 19:00,מיקום חולה,34.57068420000007,31.684858500000075
37698,אימק - נתניה,,14/3/2020,18:45 - 21:30,מיקום חולה,34.84745030000005,32.278808000000026
37537,גלידת גולדה - סביון,,14/3/2020,19:00 - 19:40,מיקום חולה,34.87747200000007,32.04463950000007
37545,"בית כנסת ""שערי לחמים "" - אלעד",,14/3/2020,19:00 - 20:00,מיקום חולה,34.90725700000007,32.08913700000005
37527,"בית כנסת "" שבת אחים"" - רעננה",,14/3/2020,19:00 - 20:30,מיקום חולה,34.858137000000056,32.196368000000064
37278,בית הכנסת אימרי חיים ויז'ניץ - אשדוד,,14/3/2020,19:00 - 19:30,מיקום חולה,34.660069546000045,31.789388631000065
36669,"סופרמרקט ""רמי לוי"", מתחם ביג, פוריה", ,14/3/2020,19:00-21:30,מיקום חולה,35.49896830500006,32.784833019000075
36664,"סופרמרקט ""רמי לוי"", מתחם ביג, פוריה", ,14/3/2020,19:00-21:30,מיקום חולה,35.49862230000008,32.78448350000008
37053,טיב טעם נורדאו - תל אביב - יפו,,14/3/2020,19:00 - 20:00,מיקום חולה,34.78307440000003,32.09074650000008
36745,"בית כנסת ""זיו יהודה"" ושטיבלאך, שד' אריה לוין, בני ברק",,14/3/2020,19:00-20:00,מיקום חולה,34.83791740000004,32.09726690000008
36661,סינמה סיטי גלילות,אולם 7,14/3/2020,19:00-21:10,מיקום חולה,34.803112044000045,32.14340041400004
37200,"סופרפארם - קניון הנגב ב""ש - באר שבע",,14/3/2020,19:10 - 19:40,מיקום חולה,34.795174200000076,31.24378230000008
36746,"""כולל אדרת אליהו"", רח' בן יעקב 17, בני ברק",,14/3/2020,19:15-19:40,מיקום חולה,34.83980830000007,32.077926400000024
36747,חנות אייבורי - ראשון לציון,,14/3/2020,19:15 - 20:15,מיקום חולה,34.80157143900004,31.96339499900006
37759,סטודיו רבו פיטנס - רמת גן,,14/3/2020,19:15 - 20:00,מיקום חולה,34.81472480000008,32.04773110000008
36748,בית כנסת המרכזי- לימוד אבות ובנים - אפרת,,14/3/2020,19:20 - 19:50,מיקום חולה,35.14993400000003,31.653589000000068
36671,"בית הכנסת המרכזי באפרת""",לימוד הורים וילדים,14/3/2020,19:20-19:50,מיקום חולה,35.15048487000007,31.656893662000073
37442,בית כנסת ויזניץ - בני ברק,,14/3/2020,19:25 - 20:25,מיקום חולה,34.83857630000006,32.076073500000064
37655,מקס סטוק - אשדוד,,14/3/2020,19:30 - 20:30,מיקום חולה,34.662733600000024,31.81129290000007
37365,חנות דקאתלון - ראשון לציון,,14/3/2020,19:30 - 19:45,מיקום חולה,34.765207100000055,31.987316200000063
37026,"בית הכנסת חב""ד - אור יהודה",,14/3/2020,19:30 - 21:00,מיקום חולה,34.86527060000003,32.02855960000005
36749,מוקד רפואה דחופה - קרית מלאכי, ,14/3/2020,19:30-20:00,מיקום חולה,34.74712400000004,31.73026500000003
36750,"חנות דקתלון רחוב הלחי 4, בראשון לציון",,14/3/2020,19:30-19:45,מיקום חולה,34.765237426000056,31.987387574000024
36751,"דרך העצמאות 16, יהוד", ,14/3/2020,20:00-23:00,מיקום חולה,34.88604970000006,32.02791380000008
36752,סופרמרקט שופרסל דיל - אשדוד,,14/3/2020,20:00 - 21:30,מיקום חולה,34.66236730000003,31.818276300000036
36753,סופר קופיקס - חדרה,,14/3/2020,20:00 - 20:30,מיקום חולה,34.820579175000034,32.09982546800006
36754,"אולם בית ספר ""גואטמלה"" - ירושלים",,14/3/2020,20:00 - 21:30,מיקום חולה,35.16456040000003,31.757928400000026
37054,am-pm - תל אביב - יפו,,14/3/2020,20:00 - 20:10,מיקום חולה,34.82452660000007,32.11792940000004
36672,"סופר טיב טעם שיכון דן, רחוב רוזן פנחס 72, תל אביב", ,14/3/2020,20:00-20:20,מיקום חולה,34.82636340000005,32.11477890000003
37082,"עבודה בנתב""ג - לוד",,14/3/2020,20:30 - 06:00,מיקום חולה,34.88541120000008,32.00553200000007
36755,"סופר ""אחלה סופרמרקט""", ,14/3/2020,20:30-21:00,מיקום חולה,34.84305750000004,32.16097730000007
36756,בית כנסת שטיבלך היכל שמואל סמי לוי - חדרה,,14/3/2020,20:30 - 21:30,מיקום חולה,34.820579175000034,32.09982546800006
37656,שופרסל - אשדוד,,14/3/2020,20:30 - 22:30,מיקום חולה,34.66236730000003,31.818276300000036
37524,אחלה סופר-מינימרקט - הרצליה,,14/3/2020,20:30 - 21:00,מיקום חולה,34.84305750000004,32.16097730000007
36757,"חדר כושר ""לזוז"" - יבנה",,14/3/2020,20:45 - 21:45,מיקום חולה,34.74147610000006,31.864238900000032
36758,"סופרמרקט ""בר כל"", שלמה המלך 6, בני ברק",,14/3/2020,21:00-22:00,מיקום חולה,34.84069534200006,32.079602023000064
36759,מחסן באזור תעשיה - מגדל העמק,,14/3/2020,21:00 - 23:00,מיקום חולה,35.23601621100005,32.662494062000064
37027,משחק כדורגל בספורטק תל אביב מגרש 2 - תל אביב - יפו,,14/3/2020,21:00 - 01:00,מיקום חולה,34.78596783300003,32.09849466700007
37512,"BE (ניו פארם), קניון בת ים - בת ים",,14/3/2020,21:00 - 21:30,מיקום חולה,34.75095610000005,32.01580500000006
37501,"מר""מ - קרית מלאכי",,14/3/2020,21:00 - 22:00,מיקום חולה,34.74712400000004,31.73026500000003
37606,"מסעדת ""ארסטו"" (נמל קיסריה) - קיסריה",,14/3/2020,21:00 - 22:30,מיקום חולה,34.89129340000005,32.501716900000076
37128,סופר רמי לוי - קריית חיים - חיפה,,14/3/2020,21:00 - 22:00,מיקום חולה,35.05366820000006,32.818706700000064
37472,בית כנסת גר''א - ירושלים,,14/3/2020,21:10 - 21:40,מיקום חולה,35.211513600000046,31.77750610000004
