CityName,CityCode,Date,first_dose_0-19,first_dose_20-29,first_dose_30-39,first_dose_40-49,first_dose_50-59,first_dose_60-69,first_dose_70-79,first_dose_80-89,first_dose_90+,second_dose_0-19,second_dose_20-29,second_dose_30-39,second_dose_40-49,second_dose_50-59,second_dose_60-69,second_dose_70-79,second_dose_80-89,second_dose_90+
טורעאן,498,2021-01-19,28.0,170.0,190.0,206.0,235.0,229.0,150.0,50.0,<15,<15,25.0,36.0,22.0,<15,32.0,18.0,<15,0.0
טורעאן,498,2021-01-20,28.0,176.0,196.0,213.0,246.0,231.0,152.0,50.0,<15,<15,36.0,40.0,27.0,23.0,51.0,30.0,<15,0.0
טורעאן,498,2021-01-21,28.0,192.0,217.0,256.0,304.0,275.0,175.0,58.0,<15,<15,46.0,49.0,37.0,37.0,62.0,42.0,21.0,<15
טורעאן,498,2021-01-22,28.0,192.0,220.0,260.0,306.0,276.0,175.0,59.0,<15,<15,48.0,50.0,41.0,38.0,71.0,49.0,23.0,<15
טורעאן,498,2021-01-23,29.0,194.0,224.0,267.0,312.0,279.0,176.0,60.0,<15,<15,50.0,60.0,46.0,41.0,76.0,52.0,24.0,<15
טורעאן,498,2021-01-24,40.0,198.0,232.0,271.0,313.0,279.0,176.0,60.0,<15,<15,57.0,70.0,51.0,50.0,90.0,61.0,28.0,<15
טורעאן,498,2021-01-25,57.0,206.0,233.0,283.0,316.0,284.0,182.0,60.0,<15,<15,61.0,77.0,57.0,62.0,105.0,72.0,28.0,<15
טורעאן,498,2021-01-26,68.0,212.0,239.0,293.0,323.0,287.0,182.0,60.0,<15,16.0,69.0,87.0,65.0,71.0,119.0,79.0,29.0,<15
טורעאן,498,2021-01-27,74.0,215.0,241.0,305.0,325.0,288.0,182.0,60.0,<15,18.0,73.0,95.0,77.0,85.0,124.0,89.0,35.0,<15
טורעאן,498,2021-01-28,85.0,230.0,253.0,319.0,355.0,298.0,186.0,60.0,<15,19.0,85.0,103.0,94.0,112.0,139.0,102.0,40.0,<15
טורעאן,498,2021-01-29,90.0,238.0,256.0,332.0,358.0,300.0,186.0,60.0,<15,22.0,91.0,107.0,106.0,115.0,145.0,105.0,40.0,<15
טורעאן,498,2021-01-30,96.0,243.0,261.0,337.0,367.0,301.0,187.0,60.0,<15,22.0,101.0,112.0,112.0,123.0,151.0,108.0,40.0,<15
טורעאן,498,2021-01-31,98.0,247.0,267.0,347.0,375.0,301.0,188.0,60.0,<15,23.0,114.0,126.0,120.0,138.0,159.0,115.0,42.0,<15
טורעאן,498,2021-02-01,102.0,259.0,288.0,361.0,383.0,305.0,189.0,60.0,<15,23.0,119.0,132.0,128.0,148.0,166.0,118.0,42.0,<15
טורעאן,498,2021-02-02,112.0,276.0,301.0,379.0,399.0,316.0,190.0,60.0,<15,24.0,119.0,136.0,130.0,150.0,170.0,120.0,42.0,<15
טייבה,2730,2020-12-20,0.0,<15,<15,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2020-12-21,0.0,<15,<15,<15,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2020-12-22,0.0,23.0,31.0,<15,15.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2020-12-23,<15,30.0,37.0,23.0,22.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2020-12-24,<15,35.0,53.0,32.0,28.0,17.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2020-12-25,<15,36.0,60.0,32.0,29.0,19.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2020-12-26,<15,37.0,61.0,32.0,30.0,24.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2020-12-27,<15,44.0,70.0,41.0,36.0,36.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2020-12-28,<15,50.0,86.0,59.0,63.0,62.0,27.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2020-12-29,<15,71.0,110.0,68.0,71.0,101.0,33.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2020-12-30,<15,83.0,125.0,85.0,82.0,116.0,36.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2020-12-31,<15,120.0,165.0,136.0,135.0,204.0,94.0,31.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2021-01-01,<15,136.0,174.0,155.0,175.0,277.0,142.0,40.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2021-01-02,<15,160.0,201.0,189.0,214.0,299.0,157.0,58.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2021-01-03,24.0,215.0,251.0,268.0,286.0,396.0,218.0,78.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2021-01-04,27.0,246.0,275.0,300.0,327.0,481.0,259.0,89.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2021-01-05,32.0,272.0,318.0,338.0,395.0,595.0,307.0,106.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2021-01-06,35.0,293.0,336.0,361.0,445.0,670.0,352.0,117.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2021-01-07,37.0,325.0,365.0,406.0,513.0,773.0,403.0,133.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2021-01-08,43.0,342.0,377.0,430.0,537.0,793.0,412.0,136.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2021-01-09,44.0,346.0,382.0,438.0,543.0,794.0,412.0,136.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טייבה,2730,2021-01-10,44.0,353.0,386.0,447.0,545.0,796.0,412.0,136.0,22.0,0.0,<15,<15,<15,<15,<15,0.0,0.0,0.0
טייבה,2730,2021-01-11,44.0,358.0,387.0,449.0,548.0,796.0,412.0,136.0,22.0,0.0,<15,<15,<15,<15,<15,<15,0.0,0.0
טייבה,2730,2021-01-12,44.0,358.0,390.0,451.0,549.0,797.0,412.0,136.0,22.0,0.0,20.0,25.0,<15,<15,<15,<15,0.0,0.0
טייבה,2730,2021-01-13,44.0,366.0,404.0,476.0,579.0,813.0,413.0,138.0,22.0,<15,27.0,33.0,18.0,21.0,<15,<15,0.0,0.0
טייבה,2730,2021-01-14,45.0,396.0,444.0,530.0,667.0,852.0,440.0,146.0,22.0,<15,30.0,48.0,28.0,25.0,<15,<15,<15,0.0
טייבה,2730,2021-01-15,46.0,413.0,462.0,558.0,734.0,889.0,449.0,149.0,24.0,<15,32.0,58.0,28.0,26.0,16.0,<15,<15,0.0
טייבה,2730,2021-01-16,46.0,429.0,487.0,614.0,773.0,901.0,453.0,151.0,24.0,<15,33.0,59.0,28.0,27.0,21.0,<15,<15,0.0
טייבה,2730,2021-01-17,56.0,470.0,516.0,678.0,834.0,939.0,466.0,154.0,24.0,<15,35.0,64.0,32.0,32.0,29.0,<15,<15,0.0
טייבה,2730,2021-01-18,61.0,513.0,560.0,767.0,910.0,965.0,472.0,155.0,24.0,<15,41.0,77.0,47.0,54.0,53.0,20.0,<15,0.0
טייבה,2730,2021-01-19,88.0,594.0,614.0,855.0,970.0,998.0,480.0,157.0,25.0,<15,59.0,99.0,60.0,62.0,88.0,24.0,<15,<15
טייבה,2730,2021-01-20,91.0,629.0,667.0,934.0,1055.0,1033.0,491.0,158.0,27.0,<15,72.0,114.0,76.0,73.0,107.0,26.0,<15,<15
טייבה,2730,2021-01-21,95.0,650.0,692.0,981.0,1084.0,1054.0,508.0,160.0,27.0,<15,100.0,141.0,115.0,115.0,187.0,79.0,25.0,<15
טייבה,2730,2021-01-22,96.0,665.0,705.0,1016.0,1108.0,1064.0,512.0,163.0,27.0,<15,110.0,160.0,143.0,152.0,240.0,123.0,34.0,<15
טייבה,2730,2021-01-23,119.0,690.0,724.0,1067.0,1144.0,1071.0,519.0,167.0,29.0,<15,132.0,185.0,177.0,185.0,264.0,137.0,52.0,<15
טייבה,2730,2021-01-24,146.0,710.0,751.0,1117.0,1194.0,1082.0,528.0,168.0,29.0,20.0,179.0,224.0,234.0,240.0,345.0,190.0,72.0,<15
טייבה,2730,2021-01-25,163.0,738.0,774.0,1150.0,1231.0,1098.0,537.0,171.0,29.0,22.0,205.0,241.0,265.0,271.0,423.0,218.0,79.0,<15
טייבה,2730,2021-01-26,178.0,760.0,800.0,1182.0,1266.0,1109.0,548.0,172.0,29.0,28.0,232.0,277.0,301.0,327.0,481.0,250.0,87.0,16.0
טייבה,2730,2021-01-27,188.0,778.0,821.0,1211.0,1293.0,1118.0,553.0,174.0,29.0,32.0,253.0,295.0,326.0,375.0,557.0,289.0,101.0,17.0
טייבה,2730,2021-01-28,211.0,798.0,837.0,1231.0,1317.0,1132.0,560.0,177.0,29.0,32.0,290.0,330.0,371.0,447.0,664.0,341.0,119.0,17.0
טייבה,2730,2021-01-29,222.0,819.0,856.0,1246.0,1326.0,1136.0,560.0,177.0,29.0,38.0,309.0,356.0,409.0,482.0,719.0,382.0,126.0,19.0
טייבה,2730,2021-01-30,229.0,839.0,879.0,1268.0,1345.0,1144.0,561.0,178.0,29.0,39.0,318.0,360.0,419.0,489.0,722.0,384.0,127.0,19.0
טייבה,2730,2021-01-31,241.0,873.0,913.0,1297.0,1379.0,1149.0,565.0,179.0,29.0,39.0,323.0,367.0,433.0,509.0,745.0,392.0,130.0,20.0
טייבה,2730,2021-02-01,251.0,892.0,935.0,1317.0,1409.0,1157.0,572.0,181.0,29.0,39.0,329.0,372.0,439.0,517.0,749.0,393.0,132.0,20.0
טייבה,2730,2021-02-02,259.0,919.0,955.0,1342.0,1428.0,1171.0,577.0,182.0,29.0,39.0,332.0,375.0,439.0,520.0,750.0,395.0,132.0,20.0
טירה,2720,2020-12-20,0.0,<15,<15,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2020-12-21,0.0,<15,16.0,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2020-12-22,0.0,19.0,29.0,20.0,20.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2020-12-23,0.0,26.0,42.0,35.0,25.0,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2020-12-24,0.0,40.0,56.0,40.0,29.0,17.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2020-12-25,0.0,42.0,59.0,45.0,32.0,18.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2020-12-26,0.0,42.0,61.0,45.0,35.0,23.0,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2020-12-27,0.0,51.0,72.0,49.0,41.0,28.0,16.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2020-12-28,0.0,68.0,91.0,64.0,55.0,42.0,24.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2020-12-29,0.0,88.0,105.0,77.0,60.0,58.0,30.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2020-12-30,<15,100.0,131.0,90.0,69.0,78.0,37.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2020-12-31,<15,116.0,177.0,113.0,111.0,155.0,77.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2021-01-01,<15,121.0,198.0,127.0,135.0,218.0,126.0,39.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2021-01-02,<15,132.0,227.0,178.0,171.0,293.0,173.0,56.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2021-01-03,<15,165.0,269.0,224.0,221.0,363.0,228.0,68.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2021-01-04,<15,214.0,327.0,279.0,291.0,415.0,265.0,73.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2021-01-05,20.0,240.0,354.0,313.0,351.0,490.0,291.0,81.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2021-01-06,22.0,264.0,381.0,352.0,403.0,556.0,324.0,89.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2021-01-07,23.0,294.0,438.0,404.0,482.0,646.0,371.0,100.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2021-01-08,29.0,324.0,478.0,457.0,522.0,678.0,386.0,102.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2021-01-09,37.0,366.0,534.0,521.0,599.0,720.0,416.0,110.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירה,2720,2021-01-10,37.0,368.0,545.0,530.0,641.0,745.0,423.0,114.0,<15,0.0,<15,<15,<15,<15,<15,0.0,0.0,0.0
טירה,2720,2021-01-11,37.0,371.0,546.0,530.0,641.0,746.0,423.0,115.0,<15,0.0,<15,<15,<15,<15,<15,0.0,0.0,0.0
טירה,2720,2021-01-12,37.0,371.0,548.0,530.0,642.0,747.0,423.0,115.0,<15,0.0,16.0,22.0,18.0,19.0,<15,<15,0.0,0.0
טירה,2720,2021-01-13,37.0,373.0,555.0,535.0,644.0,751.0,424.0,116.0,<15,0.0,23.0,34.0,34.0,22.0,<15,<15,<15,0.0
טירה,2720,2021-01-14,38.0,380.0,578.0,560.0,674.0,766.0,430.0,117.0,<15,0.0,36.0,47.0,39.0,26.0,<15,<15,<15,0.0
טירה,2720,2021-01-15,38.0,381.0,583.0,566.0,676.0,767.0,431.0,117.0,<15,0.0,38.0,53.0,44.0,31.0,16.0,<15,<15,0.0
טירה,2720,2021-01-16,38.0,385.0,591.0,574.0,682.0,770.0,432.0,117.0,<15,0.0,38.0,55.0,44.0,32.0,19.0,<15,<15,0.0
טירה,2720,2021-01-17,38.0,391.0,597.0,578.0,696.0,778.0,432.0,117.0,<15,0.0,43.0,62.0,44.0,35.0,21.0,<15,<15,0.0
טירה,2720,2021-01-18,39.0,403.0,606.0,606.0,717.0,785.0,433.0,117.0,<15,0.0,60.0,80.0,60.0,46.0,36.0,18.0,<15,0.0
טירה,2720,2021-01-19,43.0,434.0,640.0,650.0,773.0,807.0,445.0,118.0,<15,0.0,78.0,91.0,75.0,58.0,53.0,24.0,<15,0.0
טירה,2720,2021-01-20,47.0,460.0,666.0,686.0,808.0,822.0,446.0,119.0,<15,<15,92.0,118.0,85.0,65.0,71.0,35.0,<15,0.0
טירה,2720,2021-01-21,52.0,484.0,679.0,701.0,833.0,832.0,451.0,122.0,<15,<15,108.0,154.0,105.0,103.0,142.0,61.0,18.0,0.0
טירה,2720,2021-01-22,61.0,500.0,694.0,715.0,842.0,839.0,454.0,122.0,<15,<15,109.0,172.0,120.0,115.0,191.0,104.0,29.0,<15
טירה,2720,2021-01-23,64.0,508.0,707.0,737.0,850.0,846.0,455.0,122.0,<15,<15,115.0,191.0,150.0,140.0,241.0,138.0,44.0,<15
טירה,2720,2021-01-24,81.0,526.0,718.0,757.0,866.0,857.0,462.0,125.0,<15,<15,135.0,223.0,191.0,180.0,290.0,174.0,55.0,<15
טירה,2720,2021-01-25,87.0,545.0,735.0,782.0,880.0,863.0,465.0,125.0,<15,<15,169.0,265.0,236.0,225.0,333.0,218.0,62.0,<15
טירה,2720,2021-01-26,99.0,586.0,762.0,809.0,907.0,871.0,467.0,128.0,<15,16.0,196.0,296.0,263.0,268.0,396.0,247.0,73.0,<15
טירה,2720,2021-01-27,108.0,596.0,771.0,830.0,921.0,880.0,468.0,129.0,<15,20.0,220.0,333.0,294.0,320.0,454.0,273.0,78.0,<15
טירה,2720,2021-01-28,129.0,614.0,790.0,864.0,940.0,892.0,474.0,130.0,<15,23.0,251.0,382.0,356.0,390.0,542.0,318.0,85.0,<15
טירה,2720,2021-01-29,132.0,620.0,799.0,868.0,945.0,898.0,476.0,130.0,<15,25.0,280.0,421.0,422.0,438.0,570.0,333.0,89.0,<15
טירה,2720,2021-01-30,140.0,635.0,808.0,892.0,957.0,907.0,480.0,130.0,<15,34.0,308.0,468.0,473.0,520.0,625.0,360.0,97.0,<15
טירה,2720,2021-01-31,150.0,648.0,823.0,906.0,970.0,916.0,484.0,132.0,15.0,37.0,320.0,493.0,501.0,593.0,686.0,388.0,106.0,<15
טירה,2720,2021-02-01,154.0,671.0,848.0,930.0,993.0,924.0,487.0,133.0,15.0,37.0,328.0,500.0,509.0,605.0,699.0,399.0,108.0,<15
טירה,2720,2021-02-02,159.0,681.0,862.0,959.0,1006.0,932.0,488.0,133.0,15.0,37.0,334.0,506.0,513.0,609.0,709.0,403.0,109.0,<15
טירת כרמל,2100,2020-12-20,0.0,0.0,<15,<15,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2020-12-21,0.0,0.0,18.0,19.0,16.0,29.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2020-12-22,0.0,<15,28.0,34.0,31.0,70.0,40.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2020-12-23,0.0,<15,35.0,48.0,47.0,122.0,98.0,25.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2020-12-24,<15,<15,40.0,57.0,58.0,202.0,167.0,38.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2020-12-25,<15,<15,44.0,62.0,63.0,251.0,188.0,45.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2020-12-26,<15,<15,51.0,73.0,70.0,332.0,247.0,55.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2020-12-27,<15,<15,69.0,89.0,92.0,442.0,323.0,74.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2020-12-28,<15,23.0,91.0,126.0,130.0,600.0,413.0,120.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2020-12-29,<15,34.0,114.0,155.0,169.0,759.0,503.0,147.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2020-12-30,<15,55.0,147.0,202.0,250.0,923.0,631.0,204.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2020-12-31,<15,79.0,190.0,256.0,329.0,1068.0,741.0,241.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2021-01-01,<15,81.0,202.0,272.0,378.0,1152.0,796.0,262.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2021-01-02,<15,86.0,218.0,302.0,422.0,1224.0,833.0,268.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2021-01-03,<15,98.0,230.0,329.0,470.0,1310.0,905.0,299.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2021-01-04,<15,109.0,262.0,372.0,557.0,1450.0,989.0,328.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2021-01-05,<15,125.0,291.0,402.0,618.0,1587.0,1058.0,380.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2021-01-06,<15,157.0,323.0,441.0,703.0,1684.0,1108.0,410.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2021-01-07,16.0,177.0,376.0,481.0,831.0,1838.0,1191.0,446.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2021-01-08,25.0,204.0,453.0,567.0,913.0,1904.0,1211.0,460.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2021-01-09,26.0,212.0,484.0,609.0,930.0,1918.0,1215.0,461.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טירת כרמל,2100,2021-01-10,31.0,219.0,494.0,623.0,959.0,1937.0,1226.0,468.0,75.0,0.0,0.0,<15,<15,<15,<15,0.0,0.0,0.0
טירת כרמל,2100,2021-01-11,31.0,219.0,498.0,630.0,967.0,1943.0,1228.0,468.0,75.0,0.0,0.0,16.0,17.0,<15,23.0,<15,0.0,0.0
טירת כרמל,2100,2021-01-12,31.0,228.0,504.0,641.0,975.0,1949.0,1233.0,468.0,75.0,0.0,<15,22.0,31.0,27.0,57.0,32.0,<15,0.0
טירת כרמל,2100,2021-01-13,32.0,236.0,522.0,663.0,1042.0,1958.0,1238.0,472.0,75.0,0.0,<15,29.0,47.0,44.0,100.0,81.0,18.0,<15
טירת כרמל,2100,2021-01-14,32.0,255.0,562.0,717.0,1142.0,1997.0,1261.0,483.0,77.0,<15,<15,34.0,54.0,52.0,165.0,147.0,35.0,<15
טירת כרמל,2100,2021-01-15,34.0,263.0,588.0,735.0,1198.0,2017.0,1271.0,490.0,77.0,<15,<15,38.0,58.0,58.0,203.0,162.0,40.0,<15
טירת כרמל,2100,2021-01-16,34.0,263.0,600.0,746.0,1228.0,2019.0,1273.0,491.0,77.0,<15,<15,42.0,63.0,65.0,254.0,202.0,46.0,<15
טירת כרמל,2100,2021-01-17,35.0,281.0,625.0,787.0,1282.0,2041.0,1286.0,499.0,78.0,<15,<15,59.0,78.0,81.0,359.0,267.0,61.0,<15
טירת כרמל,2100,2021-01-18,38.0,324.0,650.0,840.0,1352.0,2061.0,1292.0,506.0,78.0,<15,<15,83.0,115.0,110.0,492.0,345.0,89.0,<15
טירת כרמל,2100,2021-01-19,41.0,360.0,673.0,936.0,1415.0,2077.0,1299.0,510.0,78.0,<15,29.0,106.0,140.0,147.0,651.0,427.0,113.0,<15
טירת כרמל,2100,2021-01-20,46.0,395.0,700.0,1011.0,1455.0,2092.0,1309.0,513.0,78.0,<15,49.0,134.0,184.0,213.0,788.0,550.0,156.0,<15
טירת כרמל,2100,2021-01-21,48.0,424.0,743.0,1090.0,1488.0,2107.0,1325.0,515.0,80.0,<15,71.0,173.0,238.0,294.0,951.0,667.0,200.0,21.0
טירת כרמל,2100,2021-01-22,49.0,428.0,786.0,1152.0,1508.0,2117.0,1333.0,516.0,82.0,<15,75.0,180.0,249.0,339.0,1037.0,722.0,228.0,22.0
טירת כרמל,2100,2021-01-23,50.0,434.0,824.0,1221.0,1539.0,2121.0,1334.0,516.0,82.0,<15,79.0,192.0,269.0,365.0,1078.0,749.0,236.0,26.0
טירת כרמל,2100,2021-01-24,72.0,467.0,851.0,1301.0,1562.0,2134.0,1348.0,522.0,82.0,<15,91.0,209.0,302.0,416.0,1209.0,826.0,272.0,32.0
טירת כרמל,2100,2021-01-25,129.0,520.0,900.0,1362.0,1601.0,2165.0,1373.0,538.0,82.0,<15,100.0,230.0,341.0,485.0,1323.0,915.0,300.0,39.0
טירת כרמל,2100,2021-01-26,161.0,557.0,941.0,1462.0,1638.0,2184.0,1388.0,546.0,83.0,<15,111.0,254.0,366.0,559.0,1465.0,994.0,346.0,54.0
טירת כרמל,2100,2021-01-27,187.0,589.0,993.0,1543.0,1678.0,2203.0,1396.0,550.0,83.0,<15,145.0,289.0,409.0,661.0,1564.0,1053.0,377.0,65.0
טירת כרמל,2100,2021-01-28,235.0,631.0,1080.0,1645.0,1716.0,2223.0,1407.0,554.0,84.0,<15,162.0,348.0,456.0,785.0,1728.0,1132.0,414.0,71.0
טירת כרמל,2100,2021-01-29,242.0,640.0,1141.0,1669.0,1725.0,2227.0,1411.0,554.0,84.0,24.0,181.0,397.0,524.0,851.0,1803.0,1156.0,432.0,73.0
טירת כרמל,2100,2021-01-30,250.0,660.0,1205.0,1696.0,1729.0,2229.0,1412.0,554.0,84.0,24.0,187.0,423.0,558.0,863.0,1820.0,1161.0,433.0,73.0
טירת כרמל,2100,2021-01-31,268.0,690.0,1290.0,1744.0,1774.0,2240.0,1420.0,556.0,86.0,28.0,200.0,456.0,599.0,914.0,1870.0,1186.0,452.0,74.0
טירת כרמל,2100,2021-02-01,293.0,746.0,1377.0,1817.0,1806.0,2255.0,1436.0,561.0,86.0,30.0,209.0,474.0,611.0,926.0,1881.0,1194.0,452.0,75.0
טירת כרמל,2100,2021-02-02,316.0,788.0,1431.0,1872.0,1843.0,2269.0,1441.0,565.0,86.0,31.0,218.0,482.0,621.0,938.0,1889.0,1199.0,452.0,75.0
טלמון,3788,2020-12-20,<15,0.0,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טלמון,3788,2020-12-21,<15,0.0,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טלמון,3788,2020-12-22,<15,<15,<15,<15,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טלמון,3788,2020-12-23,<15,<15,<15,<15,<15,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טלמון,3788,2020-12-24,<15,<15,<15,<15,<15,0.0,<15,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טלמון,3788,2020-12-25,<15,<15,<15,<15,<15,<15,<15,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טלמון,3788,2020-12-26,<15,<15,<15,<15,<15,<15,<15,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טלמון,3788,2020-12-27,<15,<15,<15,17.0,<15,<15,<15,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טלמון,3788,2020-12-28,<15,<15,<15,23.0,22.0,<15,<15,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
טלמון,3788,2020-12-29,<15,<15,<15,27.0,25.0,<15,<15,0.0,<15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
